trial,onset,duration,gain,loss,RT,participant_response,ID,run,risk,use,accept,group,gender,age
10,70.226,4,32,19,1.34,strongly_reject,39,3,18.607794065928395,True,0,equalIndifference,F,28.0
11,77.628,4,38,5,1.546,strongly_accept,39,3,19.1637678967368,True,1,equalIndifference,F,28.0
12,87.33,4,36,13,1.446,weakly_reject,39,3,19.13765920900464,True,0,equalIndifference,F,28.0
13,93.03,4,40,13,1.339,weakly_reject,39,3,21.02974084481309,True,0,equalIndifference,F,28.0
14,100.632,4,24,7,1.7519999999999998,weakly_reject,39,3,12.5,True,0,equalIndifference,F,28.0
15,106.73299999999999,4,34,17,1.545,strongly_reject,39,3,19.00657780874821,True,0,equalIndifference,F,28.0
16,112.334,4,30,15,1.65,strongly_reject,39,3,16.77050983124842,True,0,equalIndifference,F,28.0
17,119.735,4,24,8,1.854,weakly_reject,39,3,12.649110640673518,True,0,equalIndifference,F,28.0
18,128.826,4,28,11,1.34,weakly_reject,39,3,15.041608956491324,True,0,equalIndifference,F,28.0
19,134.526,4,14,11,1.339,weakly_reject,39,3,8.902246907382429,True,0,equalIndifference,F,28.0
20,140.026,4,34,18,1.9580000000000002,weakly_reject,39,3,19.235384061671343,True,0,equalIndifference,F,28.0
21,145.526,4,16,14,1.236,strongly_reject,39,3,10.63014581273465,True,0,equalIndifference,F,28.0
22,151.726,4,22,14,1.442,strongly_reject,39,3,13.038404810405298,True,0,equalIndifference,F,28.0
23,159.626,4,32,6,1.854,strongly_accept,39,3,16.278820596099706,True,1,equalIndifference,F,28.0
24,164.727,4,26,10,1.955,weakly_reject,39,3,13.92838827718412,True,0,equalIndifference,F,28.0
25,170.227,4,20,14,1.5430000000000001,strongly_reject,39,3,12.206555615733702,True,0,equalIndifference,F,28.0
26,179.829,4,28,19,1.545,weakly_reject,39,3,16.91892431568863,True,0,equalIndifference,F,28.0
27,188.731,4,36,17,1.6469999999999998,weakly_reject,39,3,19.90602923739438,True,0,equalIndifference,F,28.0
28,194.43200000000002,4,26,7,1.4409999999999998,weakly_reject,39,3,13.46291201783626,True,0,equalIndifference,F,28.0
29,200.63299999999998,4,16,12,1.236,strongly_reject,39,3,10.0,True,0,equalIndifference,F,28.0
30,206.734,4,18,9,1.546,strongly_reject,39,3,10.062305898749054,True,0,equalIndifference,F,28.0
31,213.235,4,30,13,1.956,weakly_reject,39,3,16.347782724271816,True,0,equalIndifference,F,28.0
32,219.827,4,10,14,1.4409999999999998,strongly_reject,39,3,8.602325267042627,True,0,equalIndifference,F,28.0
33,225.02700000000002,4,12,5,2.061,strongly_reject,39,3,6.5,True,0,equalIndifference,F,28.0
34,231.72799999999998,4,34,10,1.956,weakly_accept,39,3,17.72004514666935,True,1,equalIndifference,F,28.0
35,237.22799999999998,4,24,12,1.237,weakly_reject,39,3,13.416407864998739,True,0,equalIndifference,F,28.0
36,243.028,4,14,19,1.751,strongly_reject,39,3,11.800423721205947,True,0,equalIndifference,F,28.0
37,250.628,4,32,17,1.646,strongly_reject,39,3,18.117670931993437,True,0,equalIndifference,F,28.0
38,259.93,4,32,16,1.338,strongly_reject,39,3,17.88854381999832,True,0,equalIndifference,F,28.0
39,265.128,4,14,20,1.443,strongly_reject,39,3,12.206555615733702,True,0,equalIndifference,F,28.0
40,270.728,4,40,6,1.443,strongly_accept,39,3,20.223748416156685,True,1,equalIndifference,F,28.0
41,276.72900000000004,4,40,19,1.338,strongly_reject,39,3,22.14158982548453,True,0,equalIndifference,F,28.0
42,282.33,4,12,12,1.751,strongly_reject,39,3,8.48528137423857,True,0,equalIndifference,F,28.0
43,289.934,4,14,17,1.234,strongly_reject,39,3,11.01135777277262,True,0,equalIndifference,F,28.0
44,296.033,4,22,5,2.2640000000000002,weakly_reject,39,3,11.280514172678478,True,0,equalIndifference,F,28.0
45,302.23400000000004,4,12,16,1.133,strongly_reject,39,3,10.0,True,0,equalIndifference,F,28.0
46,311.035,4,18,18,1.546,strongly_reject,39,3,12.727922061357855,True,0,equalIndifference,F,28.0
47,320.029,4,10,8,1.338,strongly_reject,39,3,6.4031242374328485,True,0,equalIndifference,F,28.0
48,325.829,4,16,19,0.925,strongly_reject,39,3,12.419742348374221,True,0,equalIndifference,F,28.0
49,333.629,4,10,13,1.442,strongly_reject,39,3,8.200609733428363,True,0,equalIndifference,F,28.0
50,342.92900000000003,4,28,14,1.6480000000000001,weakly_reject,39,3,15.652475842498529,True,0,equalIndifference,F,28.0
51,350.92900000000003,4,36,15,1.75,weakly_reject,39,3,19.5,True,0,equalIndifference,F,28.0
52,355.93300000000005,4,38,11,2.47,weakly_accept,39,3,19.78004044485248,True,1,equalIndifference,F,28.0
53,361.829,4,24,19,1.855,strongly_reject,39,3,15.305227865013967,True,0,equalIndifference,F,28.0
54,370.73,4,20,12,1.546,weakly_reject,39,3,11.661903789690601,True,0,equalIndifference,F,28.0
55,377.731,4,36,5,1.547,strongly_accept,39,3,18.172781845386247,True,1,equalIndifference,F,28.0
56,386.13199999999995,4,22,12,1.339,weakly_reject,39,3,12.529964086141668,True,0,equalIndifference,F,28.0
57,393.533,4,20,19,1.6480000000000001,strongly_reject,39,3,13.793114224133722,True,0,equalIndifference,F,28.0
58,401.235,4,32,18,1.544,strongly_reject,39,3,18.35755975068582,True,0,equalIndifference,F,28.0
59,406.235,4,14,5,1.751,weakly_reject,39,3,7.433034373659253,True,0,equalIndifference,F,28.0
60,412.83,4,22,6,1.34,weakly_reject,39,3,11.40175425099138,True,0,equalIndifference,F,28.0
61,419.73,4,10,9,1.1340000000000001,strongly_reject,39,3,6.726812023536855,True,0,equalIndifference,F,28.0
62,427.53,4,22,17,1.444,strongly_reject,39,3,13.901438774457844,True,0,equalIndifference,F,28.0
63,435.631,4,40,9,1.443,strongly_accept,39,3,20.5,True,1,equalIndifference,F,28.0
64,441.031,4,40,14,1.7519999999999998,weakly_reject,39,3,21.18962010041709,True,0,equalIndifference,F,28.0
1,4.048,4,28,10,1.65,weakly_reject,39,4,14.866068747318506,True,0,equalIndifference,F,28.0
2,11.731,4,18,19,1.236,strongly_reject,39,4,13.0862523283024,True,0,equalIndifference,F,28.0
3,20.133,4,16,10,1.1340000000000001,strongly_reject,39,4,9.433981132056603,True,0,equalIndifference,F,28.0
4,29.834,4,26,6,1.442,weakly_reject,39,4,13.341664064126334,True,0,equalIndifference,F,28.0
5,36.436,4,34,11,1.649,weakly_reject,39,4,17.867568385205637,True,0,equalIndifference,F,28.0
6,42.331,4,36,18,1.442,strongly_reject,39,4,20.12461179749811,True,0,equalIndifference,F,28.0
7,51.931000000000004,4,10,17,1.6480000000000001,strongly_reject,39,4,9.86154146165801,True,0,equalIndifference,F,28.0
8,57.531000000000006,4,14,8,1.544,weakly_reject,39,4,8.06225774829855,True,0,equalIndifference,F,28.0
9,63.731,4,38,8,1.751,weakly_accept,39,4,19.4164878389476,True,1,equalIndifference,F,28.0
10,71.331,4,20,10,1.545,weakly_reject,39,4,11.180339887498949,True,0,equalIndifference,F,28.0
11,77.331,4,22,20,1.1340000000000001,strongly_reject,39,4,14.866068747318506,True,0,equalIndifference,F,28.0
12,84.831,4,10,6,1.751,weakly_reject,39,4,5.830951894845301,True,0,equalIndifference,F,28.0
13,92.632,4,12,17,1.1340000000000001,strongly_reject,39,4,10.404326023342406,True,0,equalIndifference,F,28.0
14,101.73200000000001,4,38,7,1.34,strongly_accept,39,4,19.319679086361656,True,1,equalIndifference,F,28.0
15,106.932,4,28,6,1.544,weakly_reject,39,4,14.317821063276353,True,0,equalIndifference,F,28.0
16,112.03200000000001,4,12,20,1.1320000000000001,strongly_reject,39,4,11.661903789690601,True,0,equalIndifference,F,28.0
17,117.53299999999999,4,20,13,1.7469999999999999,weakly_reject,39,4,11.926860441876563,True,0,equalIndifference,F,28.0
18,123.03399999999999,4,22,13,1.546,strongly_reject,39,4,12.776932339180638,True,0,equalIndifference,F,28.0
19,130.636,4,30,9,2.47,weakly_accept,39,4,15.660459763365825,True,1,equalIndifference,F,28.0
20,136.333,4,34,16,1.8559999999999999,strongly_reject,39,4,18.788294228055936,True,0,equalIndifference,F,28.0
21,141.832,4,34,5,1.6480000000000001,strongly_accept,39,4,17.18284027743958,True,1,equalIndifference,F,28.0
22,149.232,4,34,6,1.237,strongly_accept,39,4,17.26267650163207,True,1,equalIndifference,F,28.0
23,155.333,4,22,9,1.237,weakly_reject,39,4,11.884864324004713,True,0,equalIndifference,F,28.0
24,161.033,4,18,13,1.442,strongly_reject,39,4,11.10180165558726,True,0,equalIndifference,F,28.0
25,168.833,4,12,13,1.03,strongly_reject,39,4,8.845903006477066,True,0,equalIndifference,F,28.0
26,175.333,4,32,10,2.677,weakly_reject,39,4,16.76305461424021,True,0,equalIndifference,F,28.0
27,181.033,4,14,16,1.1340000000000001,strongly_reject,39,4,10.63014581273465,True,0,equalIndifference,F,28.0
28,186.233,4,18,12,1.03,strongly_reject,39,4,10.816653826391969,True,0,equalIndifference,F,28.0
29,194.333,4,26,14,1.847,weakly_reject,39,4,14.7648230602334,True,0,equalIndifference,F,28.0
30,199.333,4,38,12,1.546,strongly_reject,39,4,19.924858845171276,True,0,equalIndifference,F,28.0
31,207.233,4,32,8,1.8519999999999999,weakly_accept,39,4,16.492422502470642,True,1,equalIndifference,F,28.0
32,216.334,4,14,7,1.337,weakly_reject,39,4,7.826237921249264,True,0,equalIndifference,F,28.0
33,223.035,4,28,13,1.751,strongly_reject,39,4,15.435349040433131,True,0,equalIndifference,F,28.0
34,230.43599999999998,4,40,11,2.06,weakly_accept,39,4,20.74246851269154,True,1,equalIndifference,F,28.0
35,236.234,4,26,15,1.547,weakly_reject,39,4,15.008331019803634,True,0,equalIndifference,F,28.0
36,245.13400000000001,4,26,12,1.339,weakly_reject,39,4,14.317821063276353,True,0,equalIndifference,F,28.0
37,253.13400000000001,4,38,16,1.6480000000000001,weakly_reject,39,4,20.615528128088304,True,0,equalIndifference,F,28.0
38,258.334,4,18,5,1.5430000000000001,weakly_reject,39,4,9.340770846134703,True,0,equalIndifference,F,28.0
39,267.634,4,38,17,1.338,weakly_reject,39,4,20.81465829649865,True,0,equalIndifference,F,28.0
40,273.034,4,16,18,1.133,strongly_reject,39,4,12.041594578792296,True,0,equalIndifference,F,28.0
41,280.434,4,14,15,0.9259999999999999,strongly_reject,39,4,10.259142264341596,True,0,equalIndifference,F,28.0
42,289.73400000000004,4,28,15,1.751,weakly_reject,39,4,15.88238017426859,True,0,equalIndifference,F,28.0
43,295.936,4,18,7,1.338,weakly_reject,39,4,9.656603957913983,True,0,equalIndifference,F,28.0
44,304.936,4,18,15,1.235,weakly_reject,39,4,11.715374513859981,True,0,equalIndifference,F,28.0
45,310.435,4,40,16,1.649,weakly_reject,39,4,21.540659228538015,True,0,equalIndifference,F,28.0
46,317.435,4,26,19,1.548,strongly_reject,39,4,16.101242188104617,True,0,equalIndifference,F,28.0
47,323.236,4,30,19,1.955,weakly_reject,39,4,17.755280904564703,True,0,equalIndifference,F,28.0
48,328.837,4,40,20,1.8530000000000002,weakly_reject,39,4,22.360679774997898,True,0,equalIndifference,F,28.0
49,337.735,4,10,11,1.339,weakly_reject,39,4,7.433034373659253,True,0,equalIndifference,F,28.0
50,346.635,4,30,6,1.9569999999999999,weakly_accept,39,4,15.297058540778355,True,1,equalIndifference,F,28.0
51,354.235,4,36,16,1.442,weakly_reject,39,4,19.697715603592208,True,0,equalIndifference,F,28.0
52,361.13599999999997,4,26,20,1.34,weakly_reject,39,4,16.401219466856727,True,0,equalIndifference,F,28.0
53,371.036,4,14,13,1.443,strongly_reject,39,4,9.5524865872714,True,0,equalIndifference,F,28.0
54,377.13599999999997,4,34,9,1.75,weakly_accept,39,4,17.585505395068974,True,1,equalIndifference,F,28.0
55,384.036,4,24,10,1.1340000000000001,weakly_reject,39,4,13.0,True,0,equalIndifference,F,28.0
56,389.036,4,26,17,1.237,weakly_reject,39,4,15.532224567009067,True,0,equalIndifference,F,28.0
57,397.833,4,20,17,1.1320000000000001,strongly_reject,39,4,13.124404748406688,True,0,equalIndifference,F,28.0
58,402.936,4,24,5,1.34,weakly_reject,39,4,12.257650672131263,True,0,equalIndifference,F,28.0
59,409.036,4,12,11,1.237,strongly_reject,39,4,8.139410298049853,True,0,equalIndifference,F,28.0
60,415.63599999999997,4,14,12,1.237,strongly_reject,39,4,9.219544457292887,True,0,equalIndifference,F,28.0
61,423.82,4,36,20,1.547,strongly_reject,39,4,20.591260281974,True,0,equalIndifference,F,28.0
62,429.421,4,12,7,1.8559999999999999,strongly_reject,39,4,6.946221994724902,True,0,equalIndifference,F,28.0
63,434.82199999999995,4,24,18,1.443,strongly_reject,39,4,15.0,True,0,equalIndifference,F,28.0
64,441.023,4,22,7,1.339,weakly_reject,39,4,11.543396380615196,True,0,equalIndifference,F,28.0
1,4.062,4,12,16,1.75,strongly_reject,40,1,10.0,True,0,equalRange,M,22.0
2,9.533,4,9,14,1.443,strongly_reject,40,1,8.32165848854662,True,0,equalRange,M,22.0
3,17.134,4,5,5,1.6480000000000001,weakly_accept,40,1,3.5355339059327378,True,1,equalRange,M,22.0
4,23.635,4,5,14,1.75,strongly_reject,40,1,7.433034373659253,True,0,equalRange,M,22.0
5,29.127,4,19,9,1.031,strongly_accept,40,1,10.51189802081432,True,1,equalRange,M,22.0
6,35.327,4,14,12,1.443,weakly_reject,40,1,9.219544457292887,True,0,equalRange,M,22.0
7,40.927,4,18,7,1.545,strongly_accept,40,1,9.656603957913983,True,1,equalRange,M,22.0
8,46.927,4,13,5,1.235,weakly_accept,40,1,6.96419413859206,True,1,equalRange,M,22.0
9,54.927,4,6,20,1.1340000000000001,strongly_reject,40,1,10.44030650891055,True,0,equalRange,M,22.0
10,61.126999999999995,4,16,14,1.5490000000000002,strongly_reject,40,1,10.63014581273465,True,0,equalRange,M,22.0
11,68.627,4,20,9,1.235,strongly_accept,40,1,10.965856099730654,True,1,equalRange,M,22.0
12,75.328,4,16,16,1.235,weakly_reject,40,1,11.313708498984761,True,0,equalRange,M,22.0
13,80.529,4,20,18,1.649,weakly_reject,40,1,13.45362404707371,True,0,equalRange,M,22.0
14,85.63,4,7,11,1.9569999999999999,strongly_accept,40,1,6.519202405202649,True,1,equalRange,M,22.0
15,91.531,4,7,5,1.8519999999999999,strongly_accept,40,1,4.301162633521313,True,1,equalRange,M,22.0
16,96.632,4,15,15,1.44,weakly_reject,40,1,10.606601717798213,True,0,equalRange,M,22.0
17,104.833,4,11,19,1.546,weakly_reject,40,1,10.977249200050075,True,0,equalRange,M,22.0
18,110.53399999999999,4,11,11,1.338,weakly_reject,40,1,7.7781745930520225,True,0,equalRange,M,22.0
19,117.935,4,6,14,1.7519999999999998,strongly_reject,40,1,7.615773105863909,True,0,equalRange,M,22.0
20,122.928,4,14,5,1.546,strongly_accept,40,1,7.433034373659253,True,1,equalRange,M,22.0
21,129.028,4,14,7,1.544,strongly_accept,40,1,7.826237921249264,True,1,equalRange,M,22.0
22,134.528,4,5,18,1.341,strongly_reject,40,1,9.340770846134703,True,0,equalRange,M,22.0
23,141.129,4,6,10,1.1340000000000001,strongly_reject,40,1,5.830951894845301,True,0,equalRange,M,22.0
24,150.22799999999998,4,8,18,1.133,strongly_reject,40,1,9.848857801796104,True,0,equalRange,M,22.0
25,159.329,4,18,5,1.1320000000000001,strongly_accept,40,1,9.340770846134703,True,1,equalRange,M,22.0
26,168.229,4,15,11,1.4409999999999998,weakly_accept,40,1,9.300537618869138,True,1,equalRange,M,22.0
27,178.12900000000002,4,13,15,1.545,strongly_reject,40,1,9.924716620639604,True,0,equalRange,M,22.0
28,185.53099999999998,4,10,13,1.749,strongly_reject,40,1,8.200609733428363,True,0,equalRange,M,22.0
29,193.332,4,11,12,1.5419999999999998,strongly_reject,40,1,8.139410298049853,True,0,equalRange,M,22.0
30,202.233,4,17,16,2.47,weakly_reject,40,1,11.672617529928752,True,0,equalRange,M,22.0
31,207.63400000000001,4,14,19,2.265,weakly_reject,40,1,11.800423721205947,True,0,equalRange,M,22.0
32,215.43599999999998,4,18,13,2.263,weakly_reject,40,1,11.10180165558726,True,0,equalRange,M,22.0
33,220.63,4,7,9,1.54,weakly_reject,40,1,5.70087712549569,True,0,equalRange,M,22.0
34,226.43,4,18,20,1.6480000000000001,strongly_reject,40,1,13.45362404707371,True,0,equalRange,M,22.0
35,234.33,4,20,15,2.265,strongly_reject,40,1,12.5,True,0,equalRange,M,22.0
36,243.93,4,12,8,1.955,weakly_accept,40,1,7.211102550927978,True,1,equalRange,M,22.0
37,251.33,4,8,7,1.751,weakly_reject,40,1,5.315072906367325,True,0,equalRange,M,22.0
38,259.03,4,11,5,1.749,strongly_reject,40,1,6.041522986797286,True,0,equalRange,M,22.0
39,268.73,4,14,20,1.956,strongly_reject,40,1,12.206555615733702,True,0,equalRange,M,22.0
40,277.13,4,17,15,1.75,strongly_reject,40,1,11.335784048754634,True,0,equalRange,M,22.0
41,285.232,4,14,18,1.338,strongly_reject,40,1,11.40175425099138,True,0,equalRange,M,22.0
42,290.832,4,13,8,2.057,weakly_accept,40,1,7.632168761236874,True,1,equalRange,M,22.0
43,299.73400000000004,4,10,18,1.646,strongly_reject,40,1,10.295630140987,True,0,equalRange,M,22.0
44,305.835,4,19,18,1.4409999999999998,weakly_reject,40,1,13.0862523283024,True,0,equalRange,M,22.0
45,314.631,4,19,10,2.0580000000000003,weakly_accept,40,1,10.735455276791944,True,1,equalRange,M,22.0
46,320.431,4,20,8,1.34,strongly_accept,40,1,10.770329614269007,True,1,equalRange,M,22.0
47,328.031,4,5,8,2.059,weakly_reject,40,1,4.716990566028302,True,0,equalRange,M,22.0
48,333.431,4,12,9,2.262,weakly_reject,40,1,7.5,True,0,equalRange,M,22.0
49,342.43199999999996,4,9,17,1.854,strongly_reject,40,1,9.617692030835672,True,0,equalRange,M,22.0
50,347.431,4,14,9,2.161,weakly_accept,40,1,8.32165848854662,True,1,equalRange,M,22.0
51,356.73199999999997,4,6,17,1.4409999999999998,strongly_reject,40,1,9.013878188659973,True,0,equalRange,M,22.0
52,366.032,4,11,20,1.6480000000000001,weakly_reject,40,1,11.412712210513327,True,0,equalRange,M,22.0
53,372.93199999999996,4,17,20,1.854,weakly_reject,40,1,13.124404748406688,True,0,equalRange,M,22.0
54,379.13199999999995,4,18,12,2.057,weakly_accept,40,1,10.816653826391969,True,1,equalRange,M,22.0
55,384.73199999999997,4,16,17,1.6469999999999998,strongly_accept,40,1,11.672617529928752,True,1,equalRange,M,22.0
56,390.43300000000005,4,11,6,2.266,weakly_accept,40,1,6.264982043070834,True,1,equalRange,M,22.0
57,396.534,4,10,7,1.545,weakly_accept,40,1,6.103277807866851,True,1,equalRange,M,22.0
58,403.135,4,5,11,2.8819999999999997,weakly_reject,40,1,6.041522986797286,True,0,equalRange,M,22.0
59,408.832,4,8,13,2.265,weakly_reject,40,1,7.632168761236874,True,0,equalRange,M,22.0
60,415.833,4,12,11,1.956,weakly_reject,40,1,8.139410298049853,True,0,equalRange,M,22.0
61,423.43300000000005,4,11,15,1.9569999999999999,strongly_reject,40,1,9.300537618869138,True,0,equalRange,M,22.0
62,428.63300000000004,4,7,15,2.472,strongly_reject,40,1,8.276472678623424,True,0,equalRange,M,22.0
63,434.13300000000004,4,15,9,1.751,strongly_accept,40,1,8.74642784226795,True,1,equalRange,M,22.0
64,441.033,4,17,8,1.545,strongly_accept,40,1,9.394147114027968,True,1,equalRange,M,22.0
1,4.044,4,10,8,1.7519999999999998,weakly_reject,40,2,6.4031242374328485,True,0,equalRange,M,22.0
2,11.935,4,5,20,1.339,strongly_reject,40,2,10.307764064044152,True,0,equalRange,M,22.0
3,18.135,4,12,10,1.646,weakly_reject,40,2,7.810249675906654,True,0,equalRange,M,22.0
4,26.535,4,12,6,2.371,weakly_accept,40,2,6.708203932499369,True,1,equalRange,M,22.0
5,33.435,4,9,12,1.547,weakly_reject,40,2,7.5,True,0,equalRange,M,22.0
6,42.336000000000006,4,8,9,1.545,strongly_reject,40,2,6.020797289396148,True,0,equalRange,M,22.0
7,51.43600000000001,4,6,8,1.5430000000000001,strongly_reject,40,2,5.0,True,0,equalRange,M,22.0
8,60.736000000000004,4,11,14,2.3680000000000003,weakly_reject,40,2,8.902246907382429,True,0,equalRange,M,22.0
9,68.438,4,15,6,1.339,strongly_accept,40,2,8.077747210701755,True,1,equalRange,M,22.0
10,73.923,4,16,19,2.575,weakly_accept,40,2,12.419742348374221,True,1,equalRange,M,22.0
11,81.723,4,10,9,2.061,weakly_reject,40,2,6.726812023536855,True,0,equalRange,M,22.0
12,86.92399999999999,4,15,18,1.8530000000000002,strongly_reject,40,2,11.715374513859981,True,0,equalRange,M,22.0
13,94.32600000000001,4,5,19,1.133,strongly_reject,40,2,9.82344135219425,True,0,equalRange,M,22.0
14,99.32700000000001,4,10,19,1.544,strongly_reject,40,2,10.735455276791944,True,0,equalRange,M,22.0
15,108.12799999999999,4,20,19,2.059,weakly_reject,40,2,13.793114224133722,True,0,equalRange,M,22.0
16,113.62899999999999,4,18,18,1.337,weakly_reject,40,2,12.727922061357855,True,0,equalRange,M,22.0
17,123.531,4,19,12,1.855,weakly_accept,40,2,11.236102527122116,True,1,equalRange,M,22.0
18,130.232,4,19,17,1.65,weakly_reject,40,2,12.747548783981962,True,0,equalRange,M,22.0
19,138.033,4,6,7,1.6469999999999998,weakly_reject,40,2,4.6097722286464435,True,0,equalRange,M,22.0
20,146.937,4,19,6,1.341,strongly_accept,40,2,9.962429422585638,True,1,equalRange,M,22.0
21,152.037,4,12,5,2.573,strongly_accept,40,2,6.5,True,1,equalRange,M,22.0
22,160.02100000000002,4,19,16,2.2640000000000002,weakly_accept,40,2,12.419742348374221,True,1,equalRange,M,22.0
